label,text,source,text_clean
promo,"২০০৳ ক্যাশব্যাক শেষ দিন,নাও ৬১জিবি+১০০০মি@৳৬৯৯,৩০দিন: cutt.ly/FwQhpKHc",Bengali,"২০০৳ ক্যাশব্যাক শেষ দিন,নাও ৬১জিবি+১০০০মি@৳৬৯৯,৩০দিন: cutt.ly/FwQhpKHc"
normal,"আজ বিকেলে হঠাৎ বৃষ্টি শুরু হলো। রাস্তা ভিজে গেছে, তাই ভাবছি ঘরে থাকাই ভালো।",Bengali,"আজ বিকেলে হঠাৎ বৃষ্টি শুরু হলো। রাস্তা ভিজে গেছে, তাই ভাবছি ঘরে থাকাই ভালো।"
smish,"৩,২০০ টাকা বিনিয়োগে দ্বিগুণ লাভ! কল করুন: +8801913344556",Bengali,"৩,২০০ টাকা বিনিয়োগে দ্বিগুণ লাভ! কল করুন: [PHONE]"
promo,"২০০৳ ক্যাশব্যাকে সেরা অফার ৬১জিবি+১০০০মি@৳৬৯৯,৩০দিন: cutt.ly/OwG5T3ub",Bengali,"২০০৳ ক্যাশব্যাকে সেরা অফার ৬১জিবি+১০০০মি@৳৬৯৯,৩০দিন: cutt.ly/OwG5T3ub"
smish,Your Bitcoin wallet hacked. Secure with recovery fee 7500 TK: btc-recovery.bd/secure Wallet: BTC4829,English,Your Bitcoin wallet hacked. Secure with recovery fee 7500 TK: [URL] Wallet: BTC4829
promo,GP গ্রাহকরা বিল পরিশোধ করলে ৫% ক্যাশব্যাক পাবেন।,Bengali,GP গ্রাহকরা বিল পরিশোধ করলে ৫% ক্যাশব্যাক পাবেন।
promo,488.23MB remaining. Enjoy PayGo (5MB for up to 6.6625Tk)| To know balance *121*1*4#| Visit mygp.li/bonus to get 10% internet bonus on specific packs,English,488.23MB remaining. Enjoy PayGo (5MB for up to 6.6625Tk)| To know balance *121*1*4#| Visit mygp.li/bonus to get 10% internet bonus on specific packs
smish,Call to update your mobile application +8801912233445,English,Call to update your mobile application [PHONE]
normal,শুভ বৈশাখী!,Bengali,শুভ বৈশাখী!
smish,"আপনার বিকাশ অ্যাকাউন্টে BDT 10,000 পর্যন্ত তাৎক্ষণিক ঋণ পান। কোন নথি প্রয়োজন নেই। শুধুমাত্র 018xxxxxxxx এ কল করুন এবং আপনার বিকাশ পিন প্রদান করুন।",Bengali,"আপনার বিকাশ অ্যাকাউন্টে BDT 10,000 পর্যন্ত তাৎক্ষণিক ঋণ পান। কোন নথি প্রয়োজন নেই। শুধুমাত্র 018xx এ কল করুন এবং আপনার বিকাশ পিন প্রদান করুন।"
promo,"ইন্টারনেটিংয়ে পকেট সেভিং, নাও ১০জিবি@৳১৫৮, ৭দিন: cutt.ly/FwUC6vh",Bengali,"ইন্টারনেটিংয়ে পকেট সেভিং, নাও ১০জিবি@৳১৫৮, ৭দিন: cutt.ly/FwUC6vh"
smish,"Earn 30,000 taka by investing 10,000 taka! Call: +8801711011123",English,"Earn 30,000 taka by investing 10,000 taka! Call: [PHONE]"
smish,"Build a career as a registered nurse in the UK, 2-year work visa with monthly minimum. Starting salary 3 lakh taka BSB, Dhaka Please Contact Us: 01332518402, 01332518406",English,"Build a career as a registered nurse in the UK, 2-year work visa with monthly minimum. Starting salary 3 lakh taka BSB, Dhaka Please Contact Us: [PHONE] , [PHONE]"
smish,আপনার বিদ্যুৎ বিল পরিশোধ না হওয়ায় সংযোগ কেটে দেয়া হবে। কল করুন +8801912233445,Bengali,আপনার বিদ্যুৎ বিল পরিশোধ না হওয়ায় সংযোগ কেটে দেয়া হবে। কল করুন [PHONE]
smish,Your mobile number has won a high-end laptop! Call to claim prize: +8801819900012,English,Your mobile number has won a high-end laptop! Call to claim prize: [PHONE]
promo,Prime Bank fixed deposit special! 5 year term 10% interest rate guaranteed. Secure financial future!,English,Prime Bank fixed deposit special! 5 year term 10% interest rate guaranteed. Secure financial future!
promo,15% discount on digital gadgets! Shop now and get bonus.,English,15% discount on digital gadgets! Shop now and get bonus.
normal,"If you resort to injustice for success, remember you are not successful. — Thomas Carlyle",English,"If you resort to injustice for success, remember you are not successful. — Thomas Carlyle"
smish,Police case filed against you. Settlement 16482 TK: secure-bd.com/verify,English,Police case filed against you. Settlement 16482 TK: [URL]
smish,Click here to increase your credit card limit: [creditcardincrease.com/LimitBD],English,Click here to increase your credit card limit: [URL]
promo,Olympic Industries biscuit factory sale! All varieties 30% discount. Perfect snacks for every occasion!,English,Olympic Industries biscuit factory sale! All varieties 30% discount. Perfect snacks for every occasion!
smish,জনতা ব্যাংক অ্যাকাউন্টে সমস্যা হয়েছে। বিস্তারিত জানতে এখানে ক্লিক করুন: https://t.me/JanataErrorBot,Bengali,জনতা ব্যাংক অ্যাকাউন্টে সমস্যা হয়েছে। বিস্তারিত জানতে এখানে ক্লিক করুন: [URL]
normal,কাজ কিভাবে চলছে?,Bengali,কাজ কিভাবে চলছে?
normal,"Your electricity bill is due 7200/- taka, urgent.",English,"Your electricity bill is due 7200/- taka, urgent."
smish,"১,০০,০০০ টাকা বিনিয়োগে ৩,০০,০০০ টাকা পান! কল করুন: +8801911011023",Bengali,"১,০০,০০০ টাকা বিনিয়োগে ৩,০০,০০০ টাকা পান! কল করুন: [PHONE]"
smish,Urgent message from Janata Bank. Click here for details: https://t.me/JanataUrgentBot,English,Urgent message from Janata Bank. Click here for details: [URL]
normal,The surprise party was perfect! Everyone had such a wonderful time celebrating with you.,English,The surprise party was perfect! Everyone had such a wonderful time celebrating with you.
smish,সোনালী ব্যাংক অ্যাকাউন্ট আপডেট করতে এখানে ক্লিক করুন: https://wa.me/8801812122234,Bengali,সোনালী ব্যাংক অ্যাকাউন্ট আপডেট করতে এখানে ক্লিক করুন: [URL]
promo,Bikroy.com weekend sale! All electronics 60% off + free delivery. Shop now with code: WEEKEND60!,English,[URL] weekend sale! All electronics 60% off + free delivery. Shop now with code: WEEKEND60!
normal,কি খাবে? আজ মাংসের রান্না হচ্ছে। তুমি?,Bengali,কি খাবে? আজ মাংসের রান্না হচ্ছে। তুমি?
normal,"Have you read any books before? Yes, I've read many books. What about you?",English,"Have you read any books before? Yes, I've read many books. What about you?"
promo,GP Music App-এ এখন প্রথম মাস একেবারে ফ্রি! আপনার প্রিয় প্লেলিস্ট তৈরি করুন আর সীমাহীন গান উপভোগ করুন।,Bengali,GP Music App-এ এখন প্রথম মাস একেবারে ফ্রি! আপনার প্রিয় প্লেলিস্ট তৈরি করুন আর সীমাহীন গান উপভোগ করুন।
