text_clean,campaign
10 crore TK deposited in your bank account! Confirm by calling: [PHONE],1
আপনার Dutch-Bangla Bank account-এ billing problem হয়েছে। Problem solve-এর জন্য click করুন:cutt.ly/U6zMFTY,3
Urgent message from Bangladesh Bank for you. Call: [PHONE],1
"Hi dear, আপনি বাড়ি থেকে কাজ করে প্রতিদিন ২০০০ TK উপার্জন করতে পারেন। এই কাজটি নিতে, click করুন: [URL]",5
"২০,০০০ টাকা investment-এ ৬০,০০০ টাকা পান! Call করুন: [PHONE]",3
"Bet on football and win 5,000 taka cashback. Start: [URL]",4
Your Farmers Bank crop insurance claim ready. Process: [URL],1
Congratulations! আপনার Dutch-Bangla lottery prize ৪ লাখ TK। Claim করতে visit করুন [URL] with code 7621 before 10 Sep,3
আপনার pending bill-টি payment করুন এবং immediately contact করুন [PHONE],5
"3,200 টাকা investment-এ double লাভ! Call করুন: [PHONE]",3
"Jonota Bank theke 1,000 taka jitechen! Bistarito jante call korun: [PHONE]",6
"আপনার BDT 5,000 গিফট কার্ড Aarong থেকে দাবি করুন। এখনই [URL] ভিজিট করুন।",5
There is an issue with your Sonali Bank account. Call: [PHONE],1
"Your Exim Bank loan payment overdue by 50,000TK. Settle: [URL]",1
"Apnar NID card expire hoye gieche, renew na korle 500 TK fine. Verify: [URL]",8
Warning! আপনার Nagad account suspicious fund transfer detect হয়েছে। Confirm now: [URL] এবং secure করুন account immediately,3
"Dear user, আপনি জিতেছেন একটি free concert ticket! এই message এ reply দিন 'CONCERT'।",5
"Fake travel refund: Apnar canceled flight e 12,000TK refund pending ache. Submit your bank details at [URL] Na korle refund expire hoye jabe.",8
[URL] Proti refare 250 taka income korte parben. Uporer 2ti link e click kore start korun ebong Telegram website theke deya shei link ta apnar friend der kachey share korun.,6
যদি আপনার hand-এ দিনের ১/২ hour free time থাকে তাহলে জানাবেন।আপনাকে কিছু process show করে দিবো আপনি সেখান থেকে income করতে পারবেন। তাহলে এখনি Hi বলুন।.,5
"সোনালী ব্যাংক কার্ড ব্যবহারকারী, আপনার CVV নম্বর অবিলম্বে [URL] এ প্রদান করুন। না হলে কার্ড নিষ্ক্রিয় হবে।",5
Double your savings opportunity! Call: [PHONE],1
১১০ টাকা এড ফি 🤩টাইপিং জব করবেন ১টা টাইপিং করলে ১০০ টাকা ২টা টাইপিং করলে ২০০টাকা 😇প্রতিদিন ৬০০-৮০০৳ ইনকাম করতে পারবে। এভাবে যতগুলো টাইপিং করবেন তত টাকা পাবেন। ডেইলি পেমেন্ট করা হয়।,5
Problem detected in Janata Bank account. Call: [PHONE],1
সর্তকতা! আপনার ব্যাংক একাউন্ট থেকে ২০০ টাকা কাটা হবে। বন্ধ করতে: block-deduction.tk,5
Apnar package delivery korte ekta notun thikana proyojon. Ekhane click korun: [URL],8
Mashrafi r shathe ekanto shomoy katanor sujog pete casino te baji dhorun. Shuru korun: [URL],6
"অত্যন্ত জরুরি নিরাপত্তা সতর্কতা! আপনার ইসলামী ব্যাংকের সঞ্চয় হিসাব নং [PHONE] তে আমাদের সিস্টেম একটি বড় ধরনের সিকিউরিটি ব্রিচ ডিটেক্ট করেছে। হ্যাকাররা আপনার অ্যাকাউন্টের তথ্য চুরি করে ইতিমধ্যে ৭৫,০০০ টাকা অন্য অ্যাকাউন্টে ট্রান্সফারের প্রক্রিয়া শুরু করেছে। এই মুহূর্তে আমরা লেনদেনটি আটকে রেখেছি কিন্তু পরবর্তী ৩০ মিনিটের মধ্যে আপনি আপনার অ্যাকাউন্ট সিকিউর না করলে টাকা চলে যাবে। urgent-islamibank.ml এ যান।",5
"আপনি সরকারী বোনাস স্কিমের জন্য নির্বাচিত হয়েছেন, ৫০,০০০ পর্যন্ত পেতে যোগাযোগ করুন [PHONE] নম্বরে বোনাস স্কিম বাংলাদেশ অর্থমন্ত্রণালয়",5
আপনার লেনদেনটি সম্পূর্ণ করতে এখানে ক্লিক করুন: [URL],2
Your land registration documents require urgent verification: land-verify-bd.gov/urgent REF: L8834,1
Change your bank account password. Please click here: [URL],7
Janata Bank account-এ problem হয়েছে। Details জানতে এখানে click করুন: [URL],2
আপনার income tax verify করতে call করুন [PHONE],3
Your mother hospitalized emergency. Medical fee 37294 TK needed: [URL],1
Click here to verify your email address: [URL],7
Your email inbox is full. Click here to clear: [URL],7
24 hours-এর মধ্যে 5 lakh টাকা loan confirm। কোন deposit বা দালালি নেই। আজই apply করুন। Contact: [PHONE],1
Free-তে join করে আপনার free time-কে কাজে লাগিয়ে Dxn company-তে network marketing business করে একটা passive income-এর রাস্তা তৈরি করতে চান তাহলে inbox করুন,5
Alert! আপনার bKash account unauthorized fund transfer detect হয়েছে। Secure করতে click করুন [URL] এবং OTP 6215 submit করুন,3
আপনার ব্যাংক অ্যাকাউন্টের নিরাপত্তার জন্য লগইন করুন: [URL],5
Your account may be hacked. Quickly send 3000 taka to this number: [PHONE] .,1
আপনার এক্সিম ব্যাংক ডেবিট কার্ড কপি করা হয়েছে। সুরক্ষিত রাখুন: protect-card.tk,5
BD Police cyber alert: Apnar social media account suspicious activity detect hoyeche. Recover korte login korun [URL] Failure hole account permanently deactivate hobe.,8
IPL final-এ bet করুন এবং ১ কোটি টাকা win করুন। এখনই start করুন: [URL],4
এখনই IPL এ Fantasy টিম বানিয়ে জিতে নিন iPhone 14 ক্লিক: [URL] ; ট্যাক্সসহ চার্জ ৫.০৫ টাকা/দিন ; অটো রিনিউ প্রযোজ্য।,5
আপনার ফেসবুক অ্যাকাউন্টটি আপডেট করুন। এখানে ক্লিক করুন: [URL],2
আজই ক্যাসিনোতে বাজি ধরুন এবং একটি ফ্রি ট্রিপ জিতুন! যোগ দিন: [URL],0
You have won a free gift card! Click here to collect: [URL],7
সর্তকতা: আপনার সিভিল আইডি এক্সপায়ার। রিনিউ করুন: renew-civil.ga,5
আপনার গাড়ির ইন্সুরেন্স নবায়ন করতে কল করুন [PHONE],9
Apnar mobile recharge korte call korun: [PHONE],8
Apnar account e shomoshya hoyeche. Druto ei nambare jogajog korun [PHONE] .,8
You have been selected for a job. You will get salary of 3500 taka daily. Click to know more [URL],1
সর্তকতা: আপনার মেট্রো রেইল কার্ড এক্সপায়ার। রিনিউ করুন: metrorail-renew.ga,5
বাংলাদেশ bank account block হয়েছে। পুনরায় চালু করতে call করুন: [PHONE],3
