label,text,source,text_clean,stripped,campaign
promo,Bonus সহ ৮GB-১২০TK-৩০দিন। নিতে dial *১২১*৫০৭২# or https://mygp.li/mo,CodeMix,Bonus সহ ৮GB-১২০TK-৩০দিন। নিতে dial *১২১*৫০৭২# or [URL],,
normal,আমি একটি নতুন প্রতিষ্ঠানের সম্মেলন করতে চাই।,Bengali,আমি একটি নতুন প্রতিষ্ঠানের সম্মেলন করতে চাই।,,
normal,Are you thinking?,English,Are you thinking?,,
normal,Can you get me a tea?,English,Can you get me a tea?,,
promo,আজকেই শেষ ৳১০০ ক্যাশব্যাক! ৫০জিবি @৳৩৯৮ ৩০দিন: cutt.ly/hwltB5hC,Bengali,আজকেই শেষ ৳১০০ ক্যাশব্যাক! ৫০জিবি @৳৩৯৮ ৩০দিন: cutt.ly/hwltB5hC,,
promo,"May-24
Recharge: 0TK
Expenses:
Data: 287TK
Voice: 101TK
Others: 0TK",English,May-24 Recharge: 0TK Expenses: Data: 287TK Voice: 101TK Others: 0TK,,
normal,Congratulations on your graduation! So proud of all your hard work and achievements.,English,Congratulations on your graduation! So proud of all your hard work and achievements.,,
promo,"১৮০৳ cashback শেষ দিন,নাও 61GB+1000min@৳৭১৯,30দিন: cutt.ly/wwE5YMXC",CodeMix,"১৮০৳ cashback শেষ দিন,নাও 61GB+1000min@৳৭১৯,30দিন: cutt.ly/wwE5YMXC",,
promo,মাত্র TK 97 30 days World Cup cricket + 1GB data নিতে: cutt.ly/YwmtpRRj,CodeMix,মাত্র TK 97 30 days World Cup cricket + 1GB data নিতে: cutt.ly/YwmtpRRj,,
normal,Thanks for picking up the kids from school today. Really appreciate your help during busy times.,English,Thanks for picking up the kids from school today. Really appreciate your help during busy times.,,
normal,Eid Mubarak!,English,Eid Mubarak!,,
normal,"Cox’s Bazar trip er plan ready. Hotel book kora hoyeche, bus ticket confirm. Khali tui confirm korle group complete hobe. Please joldi decide kor.",Banglish,"Cox’s Bazar trip er plan ready. Hotel book kora hoyeche, bus ticket confirm. Khali tui confirm korle group complete hobe. Please joldi decide kor.",,
normal,আপনি কেমন আছেন? I was thinking about yesterday’s meeting।,CodeMix,আপনি কেমন আছেন? I was thinking about yesterday’s meeting।,,
normal,This hardship will also pass.,English,This hardship will also pass.,,
promo,Rupali Bank home loan festival! Property financing up to 1 crore at 8% interest. Own your home!,English,Rupali Bank home loan festival! Property financing up to 1 crore at 8% interest. Own your home!,,
promo,"৫০TK cashback নাও data mixer ৪০GB@২৪৮TK, ৭দিন: cutt.ly/WwZsAgMK",CodeMix,"৫০TK cashback নাও data mixer ৪০GB@২৪৮TK, ৭দিন: cutt.ly/WwZsAgMK",,
normal,ki korbe tumi?,Banglish,ki korbe tumi?,,
promo,Pathao App থেকে রাইড বুক করলে আজ ২৫% ডিসকাউন্ট। কোড PATHAO25 ব্যবহার করুন। বৈধ শুধুমাত্র আজকের জন্য।,Bengali,Pathao App থেকে রাইড বুক করলে আজ ২৫% ডিসকাউন্ট। কোড PATHAO25 ব্যবহার করুন। বৈধ শুধুমাত্র আজকের জন্য।,,
normal,"TK 3000 has been deducted from your account, please call.",English,"TK 3000 has been deducted from your account, please call.",,
normal,Congratulations on your new baby! Both mother and child are healthy. Such wonderful news for the family!,English,Congratulations on your new baby! Both mother and child are healthy. Such wonderful news for the family!,,
normal,তুমি কি মিটিংয়ে যাচ্ছো?,Bengali,তুমি কি মিটিংয়ে যাচ্ছো?,,
promo,"New deal for chatting + internet: 12GB + 300 min @TK 297, 30 days cutt.ly/Nw0efEst",English,"New deal for chatting + internet: 12GB + 300 min @TK 297, 30 days cutt.ly/Nw0efEst",,
normal,"Tui ajke class e gelo? Sir onek interesting topic niye porashona dilen, jeta ami age konodin sunini. Amar mone hochhe tumi enjoy korta, kintu tumi miss kore geli.",Banglish,"Tui ajke class e gelo? Sir onek interesting topic niye porashona dilen, jeta ami age konodin sunini. Amar mone hochhe tumi enjoy korta, kintu tumi miss kore geli.",,
normal,The new coffee shop near the university has excellent cappuccino.,English,The new coffee shop near the university has excellent cappuccino.,,
promo,"Buy 1 Get 1 free at Aarong! এই offer টা valid 15th December পর্যন্ত। Don't miss out, সুযোগ হাতছাড়া করবেন না!",CodeMix,"Buy 1 Get 1 free at Aarong! এই offer টা valid 15th December পর্যন্ত। Don't miss out, সুযোগ হাতছাড়া করবেন না!",,
normal,শুভ অসুস্থ্য দিনের wishes!,CodeMix,শুভ অসুস্থ্য দিনের wishes!,,
normal,Aj ki korben?,Banglish,Aj ki korben?,,
normal,"আমার account এ 50 হাজার taka আছে , এই 01738838884 number এ খোলা দেখো check করে।",CodeMix,"আমার account এ 50 হাজার taka আছে , এই [PHONE] number এ খোলা দেখো check করে।",,
promo,GP recharge করুন আজকে এবং extra ২৫% bonus পান। Hurry up!,CodeMix,GP recharge করুন আজকে এবং extra ২৫% bonus পান। Hurry up!,,
normal,"Apnar chele bipode, joldi 01672563891 taka pathan.",Banglish,"Apnar chele bipode, joldi [PHONE] taka pathan.",,
promo,26 January 2024 international customs dibosh udjaponito hocche. Ebarer protipadok bishoy ''mile nobin-purono ongshijon/customs korbe lokkho orjon''. Jatio rajsho board,Banglish,26 January 2024 international customs dibosh udjaponito hocche. Ebarer protipadok bishoy ''mile nobin-purono ongshijon/customs korbe lokkho orjon''. Jatio rajsho board,,
normal,তুমি কি cinema hall এ যাচ্ছো?,CodeMix,তুমি কি cinema hall এ যাচ্ছো?,,
promo,অনলাইনে ওষুধ কিনুন। ঢাকায় ৩০ মিনিটে হোম ডেলিভারি। ১০% ছাড়।,Bengali,অনলাইনে ওষুধ কিনুন। ঢাকায় ৩০ মিনিটে হোম ডেলিভারি। ১০% ছাড়।,,
normal,"Jururi, 01672572938 number-e bKash korun.",Banglish,"Jururi, [PHONE] number-e bKash korun.",,
normal,How is your time passing?,English,How is your time passing?,,
promo,"Today, March 15 is World Consumer Rights Day. Theme of the day - 'Build Smart Bangladesh, Use Artificial Intelligence for Consumer Interest'. National Consumer Rights Protection Directorate, Ministry of Commerce.",English,"Today, March 15 is World Consumer Rights Day. Theme of the day - 'Build Smart Bangladesh, Use Artificial Intelligence for Consumer Interest'. National Consumer Rights Protection Directorate, Ministry of Commerce.",,
promo,Sheikh Hasina government's success: ২০০৬ সালে সরকারি ওয়েবসাইট ছিল মাত্র ৯৮টি। ২০২৩ সালে তা বেড়ে দাঁড়িয়েছে ৫২ হাজার ২০০টি।,CodeMix,Sheikh Hasina government's success: ২০০৬ সালে সরকারি ওয়েবসাইট ছিল মাত্র ৯৮টি। ২০২৩ সালে তা বেড়ে দাঁড়িয়েছে ৫২ হাজার ২০০টি।,,
normal,"Hi, who are you?",English,"Hi, who are you?",,
normal,আমি আমার life এর main আমাদের সঙ্গে সময় কাটাতে চাই।,CodeMix,আমি আমার life এর main আমাদের সঙ্গে সময় কাটাতে চাই।,,
normal,The weather is so nice today. Perfect for a walk in Ramna Park.,English,The weather is so nice today. Perfect for a walk in Ramna Park.,,
promo,bKash app থেকে নাও তোমার favorite Skitto packs এখনই: cutt.ly/Zwcqh6YQ,CodeMix,bKash app থেকে নাও তোমার favorite Skitto packs এখনই: cutt.ly/Zwcqh6YQ,,
promo,"TK200 cashback only for today- 61GB+1000min@TK699,30 days: cutt.ly/FwQhpKHc",English,"TK200 cashback only for today- 61GB+1000min@TK699,30 days: cutt.ly/FwQhpKHc",,
normal,"দাদু, আপনার ওষুধ খাওয়ার সময় হয়েছে। ভুলে যাবেন না।",Bengali,"দাদু, আপনার ওষুধ খাওয়ার সময় হয়েছে। ভুলে যাবেন না।",,
promo,"5GB+150min 130Tk (30din), dial *121*5205# othoba https://mygp.li/a0",Banglish,"5GB+150min 130Tk (30din), dial *121*5205# othoba [URL]",,
normal,tomar din kemon katche?,Banglish,tomar din kemon katche?,,
promo,"Pro-level internet এ pocket saving- 3GB@TK98,7 দিন cutt.ly/9wEyjoLc",CodeMix,"Pro-level internet এ pocket saving- 3GB@TK98,7 দিন cutt.ly/9wEyjoLc",,
promo,"Save in data mixer, get 60GB @ TK 569, 30 days: cutt.ly/HwQzEu9E",English,"Save in data mixer, get 60GB @ TK 569, 30 days: cutt.ly/HwQzEu9E",,
normal,Ami tomake ekta golpo shunate chai.,Banglish,Ami tomake ekta golpo shunate chai.,,
normal,"ভাই, তুমি কি airport এ যাবে? Can you drop me on your way?",CodeMix,"ভাই, তুমি কি airport এ যাবে? Can you drop me on your way?",,
normal,"তুমি কি new series টা দেখেছ? It's trending everywhere, you should watch.",CodeMix,"তুমি কি new series টা দেখেছ? It's trending everywhere, you should watch.",,
normal,Shokale hate jabe?,Banglish,Shokale hate jabe?,,
promo,Eid উপলক্ষে Daraz এ huge sale! Get up to 80% off on electronics and fashion। এখনই shop করুন!,CodeMix,Eid উপলক্ষে Daraz এ huge sale! Get up to 80% off on electronics and fashion। এখনই shop করুন!,,
normal,এই কষ্টটাও কেটে যাবে।,Bengali,এই কষ্টটাও কেটে যাবে।,,
promo,পূর্বাচল 30নং sector সংলগ্ন ভরাট চলমান plot! কাঠা 1.6 lakh 01894841736,CodeMix,পূর্বাচল 30নং sector সংলগ্ন ভরাট চলমান plot! কাঠা 1.6 lakh [PHONE],,
