label,text,source,text_clean
smish,"প্রিয় শিক্ষার্থী,
মাধ্যমিক পরীক্ষায় উত্তীর্ণ হওয়ায় অভিনন্দন। আজকের তুমি আগামী বাংলাদেশের ভবিষ্যৎ, আমরা
তোমার অপেক্ষায়।
কুমিল্লা সিটি
কলেজ(EIIN:134648)কোটবাড়ি,
কুমিল্লা
মোবাইল:01781939370
01859412805",Bengali,"প্রিয় শিক্ষার্থী, মাধ্যমিক পরীক্ষায় উত্তীর্ণ হওয়ায় অভিনন্দন। আজকের তুমি আগামী বাংলাদেশের ভবিষ্যৎ, আমরা তোমার অপেক্ষায়। কুমিল্লা সিটি কলেজ(EIIN:134648)কোটবাড়ি, কুমিল্লা মোবাইল: [PHONE]"
normal,Apni ki korchen?,Banglish,Apni ki korchen?
promo,"পেট ফুড ও সাপ্লাইতে ছাড়! কুকুর, বিড়ালের খাবারে ২৫% কমতি।",Bengali,"পেট ফুড ও সাপ্লাইতে ছাড়! কুকুর, বিড়ালের খাবারে ২৫% কমতি।"
normal,"Ami r Adhika park e ghurte giyechilam, roller slide e o khub moja korse. Tore dekhale tumi o enjoy korta.",Banglish,"Ami r Adhika park e ghurte giyechilam, roller slide e o khub moja korse. Tore dekhale tumi o enjoy korta."
normal,আমাকে call দিন ০১৭২৪৩৮৩৯৮৭ এই নম্বরে,CodeMix,আমাকে call দিন [PHONE] এই নম্বরে
promo,<#> আপনার MyGP pin (code) হচ্ছে: 7433. verify করতে এই pin-টি ব্যবহার করুন. অপব্যবহার ঠেকাতে এই pin-টি forward অথবা কারো সাথে share করবেন না FyXTPoy9ZDa,CodeMix,<#> আপনার MyGP pin (code) হচ্ছে: 7433. verify করতে এই pin-টি ব্যবহার করুন. অপব্যবহার ঠেকাতে এই pin-টি forward অথবা কারো সাথে share করবেন না FyXTPoy9ZDa
normal,01672563741 ei number e taka patha.,Banglish,[PHONE] ei number e taka patha.
normal,01729173862 এই number এ Rocket এ টাকা পাঠান।,CodeMix,[PHONE] এই number এ Rocket এ টাকা পাঠান।
promo,Shanta Holdings apartment fair! 3 bedroom flats in Uttara starting 85 lakh. Book now with 5% discount!,English,Shanta Holdings apartment fair! 3 bedroom flats in Uttara starting 85 lakh. Book now with 5% discount!
promo,অনলাইনে কোর্স করুন! IT স্কিল ডেভেলপমেন্টে ৬০% ছাড়। এনরোল করুন।,Bengali,অনলাইনে কোর্স করুন! IT স্কিল ডেভেলপমেন্টে ৬০% ছাড়। এনরোল করুন।
normal,Happy anniversary to both of you! May your love story continue to inspire everyone around you.,English,Happy anniversary to both of you! May your love story continue to inspire everyone around you.
smish,আপনার Bank card urgently update করুন। Click here: [verifybankcard.com/UpdateBD],CodeMix,আপনার Bank card urgently update করুন। Click here: [URL]
smish,Lucky Draw: আপনি Suzuki গাড়ি জিতেছেন! নিবন্ধন: car-winner.ml,Bengali,Lucky Draw: আপনি Suzuki গাড়ি জিতেছেন! নিবন্ধন: car-winner.ml
normal,আমার ল্যাপটপ ঠিক মতো কাজ করছে। পড়াশোনা অনেক সহজ হচ্ছে।,Bengali,আমার ল্যাপটপ ঠিক মতো কাজ করছে। পড়াশোনা অনেক সহজ হচ্ছে।
smish,bKash account-এ error দেখা দিয়েছে। দ্রুত solution-এর জন্য call করুন: +8801713344556,CodeMix,bKash account-এ error দেখা দিয়েছে। দ্রুত solution-এর জন্য call করুন: [PHONE]
smish,আপনার ব্যাংক অ্যাকাউন্টে লগইন সমস্যা হচ্ছে? এখানে ক্লিক করুন: http://bit.ly/LoginHelp,Bengali,আপনার ব্যাংক অ্যাকাউন্টে লগইন সমস্যা হচ্ছে? এখানে ক্লিক করুন: [URL]
normal,Ami ekta notun protishthaner shommelon korte chai.,Banglish,Ami ekta notun protishthaner shommelon korte chai.
smish,আপনার ক্রেডিট কার্ডের তথ্য যাচাই করতে হবে। অনুগ্রহ করে এখানে ক্লিক করুন: http://bit.ly/VerifyCard,Bengali,আপনার ক্রেডিট কার্ডের তথ্য যাচাই করতে হবে। অনুগ্রহ করে এখানে ক্লিক করুন: [URL]
normal,"আজ তোমার পাশে থাকতে পারছি না, but আমি আছি তোমার পাশে।",CodeMix,"আজ তোমার পাশে থাকতে পারছি না, but আমি আছি তোমার পাশে।"
normal,The family reunion was amazing! So good to see everyone after such a long time. Great memories made.,English,The family reunion was amazing! So good to see everyone after such a long time. Great memories made.
normal,Do you want to come to me?,English,Do you want to come to me?
smish,"ডাচ্-বাংলা ব্যাংক কার্ডে আজ ৮০,০০০ টাকা চার্জ হয়েছে। যদি এটি আপনার না হয়, cancel করতে dbbl-alerts.org ভিজিট করুন।",Bengali,"ডাচ্-বাংলা ব্যাংক কার্ডে আজ ৮০,০০০ টাকা চার্জ হয়েছে। যদি এটি আপনার না হয়, cancel করতে [URL] ভিজিট করুন।"
normal,আমার জন্য কোনো নতুন খবর আছে?,Bengali,আমার জন্য কোনো নতুন খবর আছে?
normal,আজ dinner জন্য কি plan? তুমি cook করতে চাও নাকি outside order করি? Let me know before ৮ pm,CodeMix,আজ dinner জন্য কি plan? তুমি cook করতে চাও নাকি outside order করি? Let me know before ৮ pm
smish,২৪ ঘণ্টার মধ্যে ৫ লক্ষ টাকা লোন নিশ্চিত। কোন জমা বা দালালি নেই। আজই আবেদন করুন। যোগাযোগ: ০১৮৬৭৫৪৬৩৮৯,Bengali,২৪ ঘণ্টার মধ্যে ৫ লক্ষ টাকা লোন নিশ্চিত। কোন জমা বা দালালি নেই। আজই আবেদন করুন। যোগাযোগ: [PHONE]
normal,"Hi Shumi, তুমি কেমন আছো? আজকে coffee খেতে আসো না? আমাদের অনেক কথা catch up করতে হবে।",CodeMix,"Hi Shumi, তুমি কেমন আছো? আজকে coffee খেতে আসো না? আমাদের অনেক কথা catch up করতে হবে।"
normal,আজ dinner জন্য কি plan? তুমি cook করতে চাও নাকি বাইরে order করি? Let me know before ৭ pm,CodeMix,আজ dinner জন্য কি plan? তুমি cook করতে চাও নাকি বাইরে order করি? Let me know before ৭ pm
promo,রেস্তোরাঁয় খাওয়ার উপর ১৫% ছাড়! অফারটি সীমিত সময়ের জন্য। আজই আসুন!,Bengali,রেস্তোরাঁয় খাওয়ার উপর ১৫% ছাড়! অফারটি সীমিত সময়ের জন্য। আজই আসুন!
promo,"Sheikh Hasina Government's Success:
On the instruction of Hon'ble Prime Minister Sheikh Hasina, the government has built houses with land for 13 lakh homeless families so far. As a result, the fate of about 50 lakh helpless people has changed.",English,"Sheikh Hasina Government's Success: On the instruction of Hon'ble Prime Minister Sheikh Hasina, the government has built houses with land for 13 lakh homeless families so far. As a result, the fate of about 50 lakh helpless people has changed."
promo,Daraz Electronics Fair! ল্যাপটপ ও গ্যাজেট কিনলে ৩০% ডিসকাউন্ট।,Bengali,Daraz Electronics Fair! ল্যাপটপ ও গ্যাজেট কিনলে ৩০% ডিসকাউন্ট।
promo,"তোমার জন্য special deal 4GB+80min@87৳, 7দিন: cutt.ly/Iw0edGlt",CodeMix,"তোমার জন্য special deal 4GB+80min@87৳, 7দিন: cutt.ly/Iw0edGlt"
normal,Ami je onek dukkho ebong karon peyechi sheta holo bisesh somoy shomporke ami abar bolte chai.,Banglish,Ami je onek dukkho ebong karon peyechi sheta holo bisesh somoy shomporke ami abar bolte chai.
smish,Mashrafi-র সাথে private time কাটানোর opportunity পেতে casino-তে বাজি ধরুন। শুরু করুন: ebayisapidlld.altervista.org/,CodeMix,Mashrafi-র সাথে private time কাটানোর opportunity পেতে casino-তে বাজি ধরুন। শুরু করুন: [URL]
smish,bKash অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। দ্রুত সমাধানের জন্য কল করুন: +8801819900112,Bengali,bKash অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। দ্রুত সমাধানের জন্য কল করুন: [PHONE]
smish,"Bet at the casino today and get a chance to win 10,000 taka! Join now: smilesvoegol.servebbs.org/voegol.php",English,"Bet at the casino today and get a chance to win 10,000 taka! Join now: [URL]"
normal,আমি অনেক সময় meet করার মধ্যে realize করি তা হল আমি একটি great এবং আমি অন্য matter-এর মধ্যে আমার love-এর invitation দিতে পারি।,CodeMix,আমি অনেক সময় meet করার মধ্যে realize করি তা হল আমি একটি great এবং আমি অন্য matter-এর মধ্যে আমার love-এর invitation দিতে পারি।
promo,Dekko ceramic tiles mega discount! All bathroom and kitchen tiles 35% off. Free installation service!,English,Dekko ceramic tiles mega discount! All bathroom and kitchen tiles 35% off. Free installation service!
